program,year,last_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
SAAM,2021,Loney,Katie,Q235034,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1988,Marstine,Janet,Q235034,Predoctoral Fellow,NA,
SAAM,1988,Roark,Elisabeth Louise,Q235034,Predoctoral Fellow,NA,
SAAM,2019,Stricklin,Krystle Elaine ,Q235034,Predoctoral Fellow,NA,
SAAM,2010,Ahrens,Prudence,Q866012,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1989,Gordon,Ian Lewis,Q149990,Graduate Fellow,NA,
SAAM,1984,Langer,Cassandra ,Q1024426,Postdoctoral Fellow,NA,
SAAM,2024,Armandroff,Olivia,Q4614,Predoctoral Fellow,NA,George Gurney and SIFP
SAAM,2008,Goldman,Jason,Q4614,Predoctoral Fellow,NA,
SAAM,2009,Hill,Jason,Q4614,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2008,Ming,Leta,Q4614,Predoctoral Fellow,NA,
SAAM,2024,Yale,Margot,Q4614,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,2018,Greenhill,Jennifer,Q4614,Senior Fellow,NA,Joe and Wanda Corn
SAAM,2019,Murokh,Dina,Q4614,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1989,Moffatt,Frederick C.,Q1150105,Senior Fellow,NA,
SAAM,2022,Evans,Ariel ,Q49213,Postdoctoral Fellow,NA,William H. Truettner
SAAM,2000,Goodyear,Frank H.,Q49213,Postdoctoral Fellow,NA,
SAAM,2000,Caro,Julie Levin,Q49213,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2009,Douberley,Amanda,Q49213,Predoctoral Fellow,NA,
SAAM,2002,Gieskes,Mette,Q49213,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,1998,Goodyear,Anne Collins,Q49213,Predoctoral Fellow,NA,
SAAM,2007,Kohn,Adrian,Q49213,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2024,La Brasca,Jana,Q49213,Predoctoral Fellow,NA,Douglass Foundation
SAAM,2004,Lawrence,James,Q49213,Predoctoral Fellow,NA,
SAAM,1997,Raskin,David B.,Q49213,Predoctoral Fellow,NA,
SAAM,2013,Vargas Santiago,Luis,Q49213,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2007,Palleroni,Sergio ,Q49213,Smithsonian Artist Research Fellow,NA,
SAAM,2015,Kikuchi,Yuko,Q2065666,Senior Fellow,NA,Terra Foundation for American Art
SAAM,2017,Rife,Michaela,Q180865,Predoctoral Fellow,NA,Joe and Wanda Corn
SAAM,2016,Beadle,Meaghan ,Q213439,Predoctoral Fellow,NA,
SAAM,1999,Butler,Sara ,Q213439,Predoctoral Fellow,NA,
SAAM,2012,Crawford,Katelyn,Q213439,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1979,Gibson,Jennifer,Q213439,Predoctoral Fellow,NA,
SAAM,1985,Lawson,Karol Ann,Q213439,Predoctoral Fellow,NA,
SAAM,1990,O’Leary,Mary Elizabeth Lokey,Q213439,Predoctoral Fellow,NA,
SAAM,2020,Parnell,Kelvin ,Q213439,Predoctoral Fellow,NA,
SAAM,2014,Parsons,Jennifer Stettler,Q213439,Predoctoral Fellow,NA,Sara Roby
SAAM,2016,Piper,Corey ,Q213439,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1974,Silk,Gerald,Q213439,Predoctoral Fellow,NA,
SAAM,1982,Turner,Elizabeth Hutton,Q213439,Predoctoral Fellow,NA,
SAAM,2007,Van Horn,Jennifer ,Q213439,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1973,Zabel,Barbara,Q213439,Predoctoral Fellow,NA,
SAAM,2012,Alaniz,José ,Q219563,Senior Fellow,NA,Latino Studies
SAAM,2000,Burke,Flannery (Haug) ,Q838330,Predoctoral Fellow,NA,
SAAM,2024,Hogan,Maeve M.,Q838330,Predoctoral Fellow,NA,SAAM Fellow in American Craft and Big Ten Academic Alliance 
SAAM,2011,Pillen,Cory ,Q838330,Predoctoral Fellow,NA,
SAAM,1976,Wolanin,Barbara,Q838330,Predoctoral Fellow,NA,
SAAM,2023,Wright,Natalie E.,Q838330,Predoctoral Fellow,NA,George Gurney
SAAM,2019,Min,Kyungso,Q838330,Predoctoral Fellow,NA,Big Ten Academic Alliance
SAAM,2009,Corbett,David Peters ,Q967165,Senior Fellow,NA,Terra Foundation for American Art
SAAM,2014,Middleman,Rachel,Q1052614,Postdoctoral Fellow,NA,
SAAM,1984,Perry,Regenia ,Q2303536,Postdoctoral Fellow,NA,Ford Foundation
SAAM,1986,Platt,Susan Noyes,Q597236,Postdoctoral Fellow,NA,
SAAM,2012,Burns,Emily ,Q777403,Postdoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1987,Kinsey,Joni L.,Q777403,Predoctoral Fellow,NA,
SAAM,2001,Speer,George V.,Q777403,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,2021,Noël,Samantha ,Q349055,Senior Fellow,NA,Terra Foundation for American Art
SAAM,1972,Sellin,David,Q49167,Postdoctoral Fellow,NA,
SAAM,2001,Wierich,Jochen ,Q7996607,Postdoctoral Fellow,NA,Sheila W. and Richard J. Schwartz
SAAM,1990,Dilworth,Leah Collett ,Q49112,Graduate Fellow,NA,
SAAM,1990,Leininger-Miller,Theresa,Q49112,Graduate Fellow,NA,
SAAM,1982,Powell,Richard J.,Q49112,Graduate Fellow,NA,
SAAM,1991,Leininger-Miller,Theresa,Q49112,Predoctoral Fellow,NA,
SAAM,1985,Powell,Richard J.,Q49112,Predoctoral Fellow,NA,
SAAM,1979,Adams,Henry ,Q49112,Predoctoral Fellow,NA,
SAAM,2011,Arabindan-Kesson,Anna ,Q49112,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1986,Austin,Ramona  ,Q49112,Predoctoral Fellow,NA,
SAAM,1985,Bedell,Rebecca ,Q49112,Predoctoral Fellow,NA,
SAAM,1977,Betsky McGee,Celia ,Q49112,Predoctoral Fellow,NA,
SAAM,2009,Byrd,Dana,Q49112,Predoctoral Fellow,NA,Renwick
SAAM,2015,Dibble,R. Ruth,Q49112,Predoctoral Fellow,NA,Renwick
SAAM,2024,Donnelly,Michelle,Q49112,Predoctoral Fellow,NA,Helen Frankenthaler Foundation
SAAM,2022,Gaudet,Manon,Q49112,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2005,Greenhill,Jennifer,Q49112,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1990,Haltman,Kenneth,Q49112,Predoctoral Fellow,NA,
SAAM,2000,Harper,Jennifer,Q49112,Predoctoral Fellow,NA,
SAAM,1988,Harvey,Eleanor Jones,Q49112,Predoctoral Fellow,NA,
SAAM,1991,Katzman,Laura,Q49112,Predoctoral Fellow,NA,
SAAM,2023,Kim,Adela,Q49112,Predoctoral Fellow,NA,Douglass Foundation
SAAM,1984,Koenigsberg,Lisa,Q49112,Predoctoral Fellow,NA,
SAAM,2016,Korobkin,R. Tess,Q49112,Predoctoral Fellow,NA,
SAAM,2008,Mann III,Crawford Alexander,Q49112,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1982,Miller,Angela L.,Q49112,Predoctoral Fellow,NA,
SAAM,1989,Nemerov,Alexander ,Q49112,Predoctoral Fellow,NA,
SAAM,2007,Raab,Jennifer,Q49112,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1998,Roberts,Jennifer L.,Q49112,Predoctoral Fellow,NA,Patricia and Phillip Frost
SAAM,1970,Schloss,Christine Skeeles,Q49112,Predoctoral Fellow,NA,
SAAM,1980,Simpson,Marc,Q49112,Predoctoral Fellow,NA,
SAAM,2013,Situ,Xiao,Q49112,Predoctoral Fellow,NA,Wyeth Foundation
SAAM,1992,Valentino,Erin,Q49112,Predoctoral Fellow,NA,
SAAM,2002,Whalen,Catherine ,Q49112,Predoctoral Fellow,NA,
SAAM,2021,Young,Colin ,Q49112,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,2011,Zhurauliova,Tatsiana ,Q49112,Predoctoral Fellow,NA,Terra Foundation for American Art
SAAM,1985,Zurier,Rebecca,Q49112,Predoctoral Fellow,NA,
SAAM,2024,Keto,Elizabeth,Q49112,Predoctoral Fellow,NA,Joe and Wanda Corn
Center,1961,Mahoney,Michael R. T.,Q61,Predoctoral Fellow,checked,
Center,1964,Gillespie,Gregory,Q61,Predoctoral Fellow,,
Center,1964,Fahy,Everett,Q13371,Predoctoral Fellow,checked,
Center,1965,Rosenberg,Jakob,Q13371,Professor,checked,
Center,1965,Talbot Jr.,Charles W.,Q49112,Predoctoral Fellow,,
Center,1965,Stone,Gilbert L.,Q60,Predoctoral Fellow,,
Center,1965,Stapleford,Richard W.,Q49210,Predoctoral Fellow,,
Center,1965,Blanton,Catherine W.,Q13371,Predoctoral Fellow,,
Center,1965,Field,Richard S.,Q61,Predoctoral Fellow,checked,
Center,1965,Lewis,Douglas,Q49112,Predoctoral Fellow,checked,
Center,1966,Zucker,Mark J.,Q49088,Predoctoral Fellow,,
Center,1966,Wilhelm,Anton,Q347,Predoctoral Fellow,checked,
Center,1966,Stebbins Jr.,Theodore E.,Q13371,Predoctoral Fellow,,
Center,1966,Schrader,Jack L.,Q21578,Predoctoral Fellow,,
Center,1966,Rolph,Miles S.,Q88,Predoctoral Fellow,,
Center,1966,Marlow,Peter O.,Q49112,Predoctoral Fellow,checked,
Center,1966,Keyes,Donald D.,Q49210,Predoctoral Fellow,,
Center,1966,Neilson,Nancy Ward,Q13371,Predoctoral Fellow,checked,
Center,1967,Huyghe,René,Q202660,Professor,,
Center,1967,Wallen,Burr E.,Q49210,Predoctoral Fellow,,
Center,1967,Percy,Ann,Q734266,Predoctoral Fellow,checked,
Center,1967,Grossman,Sheldon,Q49210,Predoctoral Fellow,checked,
Center,1967,Bullard III,E. John,Q174710,Predoctoral Fellow,,
Center,1967,Pillsbury,Edmund,Q734266,Predoctoral Fellow,checked,
Center,1968,Haverkamp-Begeman,Egbert,Q49112,Professor,,
Center,1968,Upton,Joel,Q995265,Predoctoral Fellow,checked,
Center,1968,Riggs,Timothy,Q49112,Predoctoral Fellow,,
Center,1968,Johnson,Edward Mead,Q41506,Predoctoral Fellow,,
Center,1968,Downs,Roberta Harris,Q49210,Predoctoral Fellow,,
Center,1968,Baxter,Colles Anne,Q49112,Predoctoral Fellow,,
Center,1968,Ahrens,Kent,Q174710,Predoctoral Fellow,,
Center,1968,Brown,David Alan,Q49112,Predoctoral Fellow,checked,
Center,1969,Wittkower,Rudolf,Q49088,Professor,,
Center,1969,Steadman,David W.,Q21578,Predoctoral Fellow,,
Center,1969,Spicer,Joaneath,Q49112,Predoctoral Fellow,checked,
Center,1969,Ravenel,Gaillard,Q192334,Predoctoral Fellow,,
Center,1969,Matteson,Lynn Robert,Q168756,Predoctoral Fellow,,
Center,1969,Kury,Gloria J.,Q2916280,Predoctoral Fellow,,
Center,1969,Janke,R. Steven,Q230492,Predoctoral Fellow,,
Center,1969,Farquhar,James Douglas,Q131252,Predoctoral Fellow,,
Center,1969,Neff,John Hallmark,Q13371,Predoctoral Fellow,checked,
Center,1970,Stechow,Wolfgang,Q657415,Professor,,
Center,1970,Watson,Katherine J.,Q49117,Predoctoral Fellow,,
Center,1970,Street,Lenore,Q49210,Predoctoral Fellow,,
Center,1970,Paul,Vivian Lee,Q168756,Predoctoral Fellow,,
Center,1970,Nygren,Edward J.,Q49112,Predoctoral Fellow,,
Center,1970,Kinney,Peter C.,Q49210,Predoctoral Fellow,,
Center,1970,Kinney,Dale,Q49210,Predoctoral Fellow,,
Center,1970,Karlstrom,Paul,Q168756,Predoctoral Fellow,,
Center,1970,Holcomb III,Grant,Q1068072,Predoctoral Fellow,,
Center,1970,Bauer,Linda F.,Q49210,Predoctoral Fellow,checked,
Center,1970,Varnedoe,J. Kirk T.,Q41506,Predoctoral Fellow,checked,
Center,1970,Ahrens,Kent,Q1068072,Predoctoral Fellow,,
Center,1971,Seitz,William Chapin,Q213439,Professor,,
Center,1971,Seiberling,Grace,Q49112,Predoctoral Fellow,,
Center,1971,Sale,J. Russell,Q49117,Predoctoral Fellow,,
Center,1971,Richman,Michael T.,Q1068072,Predoctoral Fellow,,
Center,1971,Lowenthal,Anne Walter,Q49088,Predoctoral Fellow,,
Center,1971,Axsom,Richard H.,Q230492,Predoctoral Fellow,,
Center,1971,Wheelock Jr.,Arthur K.,Q13371,Predoctoral Fellow,checked,
Center,1972,Nordenfalk,Carl A. J.,Q35794,Professor,,
Center,1972,Verdon,Timothy C. J.,Q49112,Predoctoral Fellow,,
Center,1972,Sun,Shirley,Q41506,Predoctoral Fellow,,
Center,1972,Schaff,David S.,Q168756,Predoctoral Fellow,,
Center,1972,McCully,Marilyn J.,Q49112,Predoctoral Fellow,,
Center,1972,Ferguson (O'Meara),Carra,Q235034,Predoctoral Fellow,,
Center,1972,Berkowitz,Roger M.,Q230492,Predoctoral Fellow,,
Center,1972,Fusco,Peter R.,Q49210,Predoctoral Fellow,checked,
Center,1973,De Vries,Ary Bob,Q221092,Professor,,
Center,1973,Vikan,Gary,Q21578,Predoctoral Fellow,,
Center,1973,Schaefer,Scott,Q995265,Predoctoral Fellow,,
Center,1973,Marter,Joan M.,Q1068072,Predoctoral Fellow,,
Center,1973,Gurney,George,Q1068072,Predoctoral Fellow,,
Center,1973,Connors,Joseph James,Q13371,Predoctoral Fellow,,
Center,1973,Bialler,Nancy,Q49112,Predoctoral Fellow,,
Center,1973,Alderman,John Robert,Q13371,Predoctoral Fellow,,
Center,1973,Levenson,Jay A.,Q49210,Predoctoral Fellow,checked,
Center,1974,Waterhouse,Ellis Kirkham,Q7152454,Professor,,
Center,1974,Seltzer,Alexander,Q863813,Predoctoral Fellow,,
Center,1974,Saunders,Eleanor A.,Q49112,Predoctoral Fellow,,
Center,1974,Peatross,C. Ford,Q192334,Predoctoral Fellow,,
Center,1974,Luchs,Alison,Q193727,Predoctoral Fellow,,
Center,1974,Kuretsky,Susan,Q13371,Predoctoral Fellow,,
Center,1974,Cohen,Beth,Q49210,Predoctoral Fellow,,
Center,1974,Adams,Robert N.,Q49210,Predoctoral Fellow,,
Center,1974,Kaufmann,Thomas DaCosta,Q13371,Predoctoral Fellow,checked,
Center,1975,Watson,Francis J. B.,Q1327919,Professor,,
Center,1975,Ruda,H. Jeffrey,Q13371,Predoctoral Fellow,,
Center,1975,Porter,Vicki Gwen,Q193727,Predoctoral Fellow,,
Center,1975,Naumann,Otto,Q49112,Predoctoral Fellow,,
Center,1975,Moser,Joann,Q838330,Predoctoral Fellow,,
Center,1975,Klukas,Arnold,Q235034,Predoctoral Fellow,,
Center,1975,Keim,Estela P.,Q131252,Predoctoral Fellow,,
Center,1975,Boucher,Bruce,Q734266,Predoctoral Fellow,,
Center,1975,Rosasco,Betsy,Q49210,Predoctoral Fellow,checked,
Center,1976,Lotz,Wolfgang,Q339759,Professor,,
Center,1976,Walker,Dean,Q49210,Predoctoral Fellow,,
Center,1976,Wagner,Anne,Q13371,Predoctoral Fellow,,
Center,1976,Smith,Jeffrey Chipps,Q49088,Predoctoral Fellow,,
Center,1976,Sohm,Philip L.,Q193727,Predoctoral Fellow,,
Center,1976,Poulet,Anne,Q49210,Predoctoral Fellow,,
Center,1976,Kettering,Alison M.,Q1378320,Predoctoral Fellow,,
Center,1976,Brauer,Barbara S.,Q238101,Predoctoral Fellow,,
Center,1976,Sutton,Peter C.,Q49112,Predoctoral Fellow,checked,
Center,1977,Heydenreich,Ludwig Heinrich,Q55044,Professor,,
Center,1977,Mongan,Agnes,Q13371,Professor,,
Center,1977,Walsh,Barbara B.,Q6608367,Predoctoral Fellow,,
Center,1977,Strom,Deborah,Q21578,Predoctoral Fellow,,
Center,1977,Robinson,William W.,Q13371,Predoctoral Fellow,,
Center,1977,Maines,Robert Clark,Q739627,Predoctoral Fellow,,
Center,1977,Levine,David A.,Q21578,Predoctoral Fellow,,
Center,1977,Greenough,Sarah,Q1190812,Predoctoral Fellow,,
Center,1977,Radke,Gary M.,Q49210,Predoctoral Fellow,checked,
Center,1977,Silver,Larry,Q13371,Predoctoral Fellow,,
Center,1978,Hamilton,George Heard,Q49166,Professor,,
Center,1978,Wilson,Jean,Q193727,Predoctoral Fellow,,
Center,1978,Smith (Podles),Mary,Q49088,Predoctoral Fellow,,
Center,1978,Rose,Laura,Q49210,Predoctoral Fellow,,
Center,1978,Lochhead,Ian J.,Q492467,Predoctoral Fellow,,
Center,1978,Brooks,Perry B.,Q49088,Predoctoral Fellow,,
Center,1978,Bonito,Virginia Anne,Q49210,Predoctoral Fellow,,
Center,1978,Adcock,Craig,Q49115,Predoctoral Fellow,,
Center,1978,Kaufman,Edward N.,Q49112,Predoctoral Fellow,checked,
Center,1979,Heckscher,William Sebastian,Q168751,Professor,,
Center,1979,Ward,Roger,Q734266,Predoctoral Fellow,,
Center,1979,Shapiro,Michael E.,Q13371,Predoctoral Fellow,,
Center,1979,Morgan (Grasselli),Margaret P.,Q13371,Predoctoral Fellow,,
Center,1979,Lindsay,Suzanne Glover,Q995265,Predoctoral Fellow,,
Center,1979,Lewis,Nelda,Q168756,Predoctoral Fellow,,
Center,1979,Alchermes,Joseph Donella,Q49210,Predoctoral Fellow,,
Center,1979,Harrison,Jefferson C.,Q213439,Predoctoral Fellow,checked,
Center,1979,Farquhar,James Douglas,Q735049,Predoctoral Fellow,,
Center,1980,Von Simson,Otto,Q153006,Professor,,
Center,1980,Ettlinger,Leopold David,Q168756,Professor,,
Center,1980,Krauss,Rosalind,Q1446181,Senior Fellow,,
Center,1980,Crouch,Dora P.,Q49211,Senior Fellow,,
Center,1980,Guenther,Peter,Q1472358,Visiting Senior Fellow,,
Center,1980,Karpinski,Caroline,Q61,Visiting Senior Fellow,,
Center,1980,Roethlisberger,Marcel,Q503473,Visiting Senior Fellow,,
Center,1980,Hindman,Sandra,Q309350,Senior Fellow,,
Center,1980,Moxey,Keith,Q213439,Senior Fellow,,
Center,1980,Steel,David H.,Q995265,Predoctoral Fellow,,
Center,1980,Licka,Charles,Q219563,Predoctoral Fellow,,
Center,1980,Chewning,Jay A.,Q49108,Predoctoral Fellow,,
Center,1980,Brusati,Celeste,Q168756,Predoctoral Fellow,,
Center,1980,Shackelford,George T. M.,Q49112,Predoctoral Fellow,checked,
Center,1981,Brown,Frank Edward,Q463271,Professor,,
Center,1981,Dal Co,Francesco,Q727492,Visiting Senior Fellow,,
Center,1981,Dodd,Erica,Q469482,Visiting Senior Fellow,,
Center,1981,Fasanelli,James,Q735049,Visiting Senior Fellow,,
Center,1981,Fidell-Beaufort,Madeleine,Q2716043,Visiting Senior Fellow,,
Center,1981,Lane,Jonathan,Q3891562,Visiting Senior Fellow,,
Center,1981,Levin,Inabelle,Q168000,Visiting Senior Fellow,,
Center,1981,Lillich,Meredith Parsons,Q617433,Visiting Senior Fellow,,
Center,1981,Rykwert,Joseph,Q35794,Visiting Senior Fellow,,
Center,1981,Stokes,Charlotte,Q782116,Visiting Senior Fellow,,
Center,1981,Andersson,Christiane,Q49088,Senior Fellow,,
Center,1981,Bierman,Irene A.,Q174710,Senior Fellow,,
Center,1981,Egami,Yasushi,Q3297795,Senior Fellow,,
Center,1981,Faries,Molly,Q6608367,Senior Fellow,,
Center,1981,Preziosi,Donald,Q863813,Senior Fellow,,
Center,1981,Sherman,Claire Richter,Q61,Senior Fellow,,
Center,1981,Stafford,Barbara Maria,Q131252,Senior Fellow,,
Center,1981,Pollak,Martha,Q49108,Predoctoral Fellow,,
Center,1981,Matthies,Andrea L.,Q863813,Predoctoral Fellow,,
Center,1981,Mainardi,Patricia,Q1024543,Predoctoral Fellow,,
Center,1981,Lukacher,Brian,Q1068072,Predoctoral Fellow,,
Center,1981,Wissman,Fronia E.,Q49112,Predoctoral Fellow,checked,
Center,1981,Kelly,Franklin,Q1068072,Predoctoral Fellow,checked,
Center,1981,Joplin,Anita,Q168756,Predoctoral Fellow,checked,
Center,1981,Barnes,Susan J.,Q49210,Predoctoral Fellow,checked,
Center,1981,Gowans,Alan,Q391028,Senior Fellow,,
Center,1981,Goodman-Soellner,Elise,Q80465345,Visiting Senior Fellow,,
Center,1982,Bony,Jean V.,Q168756,Professor,,
Center,1982,Wethey,Harold Edwin,Q230492,Professor,,
Center,1982,Barral i Altet,Xavier,Q459026,Visiting Senior Fellow,,
Center,1982,Higdon,Elizabeth,Q168751,Visiting Senior Fellow,,
Center,1982,Kopp,Anatole,Q1194988,Visiting Senior Fellow,,
Center,1982,Lawner,Lynne,Q60,Visiting Senior Fellow,,
Center,1982,Garms,Jörg,Q127606273,Visiting Senior Fellow,,
Center,1982,McKim-Smith,Gridley,Q995265,Visiting Senior Fellow,,
Center,1982,Cikovsky Jr.,Nicolai,Q1190812,Senior Fellow,,
Center,1982,Farwell,Beatrice,Q263064,Senior Fellow,,
Center,1982,Gowans,Alan,Q1458113,Senior Fellow,,
Center,1982,Damisch,Hubert H.,Q273518,Senior Fellow,,
Center,1982,Morganstern,Anne McGee,Q309331,Senior Fellow,,
Center,1982,Neff,Amy L.,Q1150105,Senior Fellow,,
Center,1982,Srinivasan,Doris M.,Q501785,Senior Fellow,,
Center,1982,Warlick,M. E.,Q503415,Predoctoral Fellow,,
Center,1982,Rautman,Marcus L.,Q6608367,Predoctoral Fellow,,
Center,1982,Levesque,Catherine,Q49088,Predoctoral Fellow,,
Center,1982,Carr,Dawson W.,Q49210,Predoctoral Fellow,,
Center,1982,Ballon,Hilary Meg,Q49108,Predoctoral Fellow,,
Center,1982,Ostrow,Steven,Q21578,Predoctoral Fellow,checked,
Center,1982,Michie,Thomas S.,Q49112,Predoctoral Fellow,checked,
Center,1982,MacClintock,Lucy,Q13371,Predoctoral Fellow,checked,
Center,1982,Stokes,Charlotte,Q782116,Visiting Senior Fellow,,
Center,1983,Verdier,Philippe M.,Q392189,Professor,,
Center,1983,ffolliott,Sheila,Q1411222,Visiting Senior Fellow,,
Center,1983,Kirsch,Edith W.,Q1111261,Visiting Senior Fellow,,
Center,1983,Scheller,Robert W.,Q214341,Visiting Senior Fellow,,
Center,1983,Goodman-Soellner,Elise,Q80465345,Visiting Senior Fellow,,
Center,1983,Stange,Maren,Q6781349,Visiting Senior Fellow,,
Center,1983,Hagopian van Buren,Anne,Q49120,Senior Fellow,,
Center,1983,Irwin,John C.,Q213322,Senior Fellow,,
Center,1983,Reese,Thomas F.,Q49213,Senior Fellow,,
Center,1983,Rhyne,Charles S.,Q1140775,Senior Fellow,,
Center,1983,Spear,Richard E.,Q616591,Senior Fellow,,
Center,1983,Lane,Barbara Miller,Q995265,Senior Fellow,,
Center,1983,Weisberg,Gabriel P.,Q235034,Senior Fellow,,
Center,1983,Nichols,Lawrence W.,Q49088,Predoctoral Fellow,,
Center,1983,Licht,Jennifer,Q49088,Predoctoral Fellow,,
Center,1983,Johns,Christopher,Q1068072,Predoctoral Fellow,,
Center,1983,Fischer,Katherine Fraser,Q13371,Predoctoral Fellow,,
Center,1983,Crimp,Douglas,Q1024543,Predoctoral Fellow,,
Center,1983,Wolk,Linda,Q230492,Predoctoral Fellow,checked,
Center,1983,Docherty,Linda,Q192334,Predoctoral Fellow,checked,
Center,1983,Arensberg,Susan MacMillan,Q193727,Predoctoral Fellow,checked,
Center,1983,Hamburger,Jeffrey F.,Q49112,Predoctoral Fellow,checked,
Center,1984,Mitchell,Charles,Q995265,Professor,,
Center,1984,Onians,John Browning,Q1045828,Visiting Senior Fellow,,
Center,1984,Rosenauer,Artur,Q165980,Visiting Senior Fellow,,
Center,1984,Shestack,Alan,Q1568434,Visiting Senior Fellow,,
Center,1984,Stich,Sidra,Q2916280,Visiting Senior Fellow,,
Center,1984,Frinta,Mojmir Svatopluk,Q1780816,Senior Fellow,,
Center,1984,Powers,Martin,Q174710,Senior Fellow,,
Center,1984,Snow,Edward A.,Q842909,Senior Fellow,,
Center,1984,Trexler,Richard C.,Q863813,Senior Fellow,,
Center,1984,Kieven,Elisabeth,Q339759,Senior Fellow,,
Center,1984,Kolve,V. A.,Q213439,Senior Fellow,,
Center,1984,Pinto,John A.,Q49204,Senior Fellow,,
Center,1984,Testa,Judith,Q131252,Predoctoral Fellow,,
Center,1984,Reese,Carol McMichael,Q49213,Predoctoral Fellow,,
Center,1984,Gillerman,David,Q49210,Predoctoral Fellow,,
Center,1984,Consagra,Francesca,Q193727,Predoctoral Fellow,,
Center,1984,Butts,Barbara,Q13371,Predoctoral Fellow,,
Center,1984,Cohen,Sarah R.,Q49112,Predoctoral Fellow,checked,
Center,1984,Newman,Sasha,Q49210,Predoctoral Fellow,checked,
Center,1984,Cooper,Tracy,Q21578,Predoctoral Fellow,checked,
Center,1984,Alexander,Jonathan J. G.,Q230899,Senior Fellow,,
Center,1984,Cropper,Elizabeth,Q1420239,Senior Fellow,,
Center,1985,Kubler,George Alexander,Q49112,Professor,,
Center,1985,Dacos Crifò,Nicole,Q574606,Visiting Senior Fellow,,
Center,1985,Hiesinger,Ulrich,Q1345,Visiting Senior Fellow,,
Center,1985,Holcomb,Adele M.,Q3551383,Visiting Senior Fellow,,
Center,1985,Barr-Sharrar,Beryl,Q60,Visiting Senior Fellow,,
Center,1985,Bettagno,Alessandro,Q1435690,Visiting Senior Fellow,,
Center,1985,Brandt,Kathleen Weil-Garris,Q49210,Visiting Senior Fellow,,
Center,1985,Feist,Peter Heinz,Q49738,Visiting Senior Fellow,,
Center,1985,Rosenfeld,Myra Nan,Q340,Visiting Senior Fellow,,
Center,1985,Russell,Margarita Anna,Q27085974,Visiting Senior Fellow,,
Center,1985,Smith,Christine,Q664344,Visiting Senior Fellow,,
Center,1985,Gardner,Stephen,Q13371,Senior Fellow,,
Center,1985,Hawes,Louis,Q6608367,Senior Fellow,,
Center,1985,Netherly,Patricia,Q15142,Senior Fellow,,
Center,1985,Spector,Jack J.,Q499451,Senior Fellow,,
Center,1985,Yegül,Fikret K.,Q263064,Senior Fellow,,
Center,1985,Rosen,Jeffrey H.,Q309350,Predoctoral Fellow,,
Center,1985,Marshall,Louise,Q49117,Predoctoral Fellow,,
Center,1985,Leja,Michael,Q13371,Predoctoral Fellow,,
Center,1985,Jarzombek,Mark,Q49108,Predoctoral Fellow,,
Center,1985,Chong,Alan,Q49210,Predoctoral Fellow,,
Center,1985,Lee,Mary Alice,Q193727,Predoctoral Fellow,checked,
Center,1985,Bohrer,Frederick Nathaniel,Q131252,Predoctoral Fellow,checked,
Center,1985,Streicher,Elizabeth,Q49088,Predoctoral Fellow,checked,
Center,1985,Lowenthal,Anne Walter,Q167733,Visiting Senior Fellow,,
Center,1986,Gowing,Lawrence Burnett,Q270920,Professor,,
Center,1986,Behrendt,Stephen C.,Q1353679,Visiting Senior Fellow,,
Center,1986,Humfrey,Peter,Q216273,Visiting Senior Fellow,,
Center,1986,Langhorne,Elizabeth,Q7191541,Visiting Senior Fellow,,
Center,1986,Lavalle,Denis,Q384602,Visiting Senior Fellow,,
Center,1986,Bury,Michael,Q160302,Visiting Senior Fellow,,
Center,1986,Fagiolo,Marcello,Q820887,Visiting Senior Fellow,,
Center,1986,Folda,Jaroslav T.,Q192334,Visiting Senior Fellow,,
Center,1986,van der Marck,Jan,Q1201549,Visiting Senior Fellow,,
Center,1986,Métraux,Guy Paul R.,Q849751,Visiting Senior Fellow,,
Center,1986,Mylonas,Paul M.,Q414014,Visiting Senior Fellow,,
Center,1986,Sekula,Allan,Q1026827,Visiting Senior Fellow,,
Center,1986,Van Zanten,David,Q309350,Visiting Senior Fellow,,
